bpm,loudness,year,title
73.178,-5.672,2007,You (featuring Tank) (Amended Album Version)
123.085,-11.298,0,Picture Book
100.98,-8.489,2008,Beautiful One
130.49,-7.204,1989,Consumers (Album Version)
103.14,-7.412,0,Fire
125.648,-13.462,0,El Jamaiquino
96.091,-6.291,2008,Britney
122.47,-9.423,1993,Tongue
120.006,-7.571,2009,How Do I Maintain Pt. II
140.17,-7.173,0,Quickstep
201.541,-14.931,0,Not Meant To Be Found
122.161,-8.724,0,Can't Buy A Miracle - Album Version
119.866,-14.237,1996,If Loving You Is Wrong I Don't Wanna Be Right
141.118,-7.977,2006,Son Of A Bitch
76.562,-16.758,0,À l'arraché
62.614,-7.748,0,Le Chant Du Tropeau (La Canción Del Rebaño) Vals Tirolés
101.694,-10.462,0,Going Home (Album Version)
85.493,-12.505,0,Down
122.865,-3.194,0,Three Nil (live) (Album Version)
90.02,-7.212,2000,SUPER RISTA
121.99,-7.417,0,Ogni Silenzio
81.419,-5.13,1991,The Money Will Roll Right In
100.278,-13.552,0,Sentimental Journey
148.68,-12.113,0,Someday You Will
121.966,-9.645,1973,Baby's On Fire
120.049,-14.18,2004,Mill Creek
98.513,-6.292,2001,Breathless
120.638,-4.177,2004,Spotlight
157.007,-6.303,0,Put Some $ On It
136.163,-19.92,0,Be & Flower
126.271,-10.149,0,Sweet Child O' Mine (Alternate Mix)
117.027,-6.236,2010,The Death Of Romance
109.936,-23.577,0,Reflections
117.661,-17.569,1983,I've Been Missin' You
108.234,-20.343,2000,Children's Song No. 3
102.724,-3.59,1997,Lotion (LP Version)
133.404,-10.554,2004,Going Out West
142.141,-5.567,2004,The Radio Saved My Life Tonight
85.003,-8.025,0,Dhol Vajda
165.578,-12.266,0,You Can't Deep Freeze a Red Hot Mama
159.89,-10.692,0,Saddam
100.119,-5.189,0,Let It Burn
156.26,-7.872,0,König und Königin
128.955,-6.318,0,Beats are my Weapons
146.354,-21.394,0,Russian Easter Festival_ Overture_ Op.36
146.685,-13.977,0,pH4
157.532,-15.622,0,(I Wanna) Play A Little While
119.2,-6.028,2000,Where Youth And Laughter Go
133.983,-4.045,0,Show Me - Splitloop Remix
93.225,-3.285,2007,Break
113.092,-7.163,0,You've Got A Chance
70.876,-4.82,1988,What It Takes
124.998,-4.902,0,Feel In The House
92.905,-14.512,0,Dis_ Oh Dis (Everybody Loves A Lover)
125.02,-3.176,0,Everything Ends (Live version) (Album Version)
167.377,-9.349,1992,Oh It's You
38.337,-14.313,0,Breakdown [Live with Brett Dennen & Mason Jennings]
104.67,-20.737,0,Nanea Kou Maka I Ka Le'ale'a
86.278,-9.353,0,Last Hope's Gone (LP Version )
106.822,-12.464,1995,Federico
100.929,-12.967,0,Das Geheimrezept
173.071,-5.723,1995,Tell Me Who
86.505,-7.916,2003,Stay Loose
96.952,-17.216,0,Just An Expression
115.717,-3.103,0,Whatever It Took
101.073,-14.768,0,Singing The Night
165.965,-5.977,1991,Cry Yourself To Sleep
131.964,-12.555,0,No Return (Album Version)
106.324,-17.621,0,Tempestad
97.571,-9.146,1973,Down Home
138.703,-5.775,1983,There She Goes Again
97.52,-14.962,1964,Adios_ Mi Corazon
99.006,-15.853,0,The Gal I Love
146.306,-12.688,0,5 4 3 2 1
94.303,-16.154,0,Natty Dread Up Town
210.858,-10.307,0,Aubade D'Oiseau
116.512,-4.104,1985,Into The Groove
139.301,-9.152,0,St. Louis Blues (24-Bit Digitally Remastered 99)
132.043,-25.556,0,Impromptu
85.263,-4.612,2004,Don't Go (Produced by Frequency)
93.502,-3.831,2002,Family Tree
137.926,-3.315,0,Myasorubka
163.937,-11.887,0,Think That Love Was In Your Heart
66.856,-18.342,1971,Profecias
130.461,-5.074,1986,Headlines
99.829,-11.923,2001,The Mojo
90.07,-8.189,1999,Red
89.625,-14.451,0,Rytmikone
105.931,-3.737,2004,Dans Ces Villes
84.373,-7.372,1996,Ahead By A Century
111.459,-10.44,1984,Girl You're So Together
122.843,-14.866,2005,Introduction (Album Version)
116.075,-9.718,0,Satan Kingsize
118.144,-9.364,2005,Mind Control
128.004,-6.326,0,So Damn High (Will Eastman Club Edit)
58.294,-27.863,0,Hawaiian Wedding Song
116.195,-13.526,0,Time On My Hands (You In My Arms)
168.035,-16.685,1992,River Run
124.335,-12.872,0,She's Got Me Singing [Bonus Track]
96.007,-6.135,2001,Ride Wit Me
112.292,-5.152,2001,Standing On My Own
153.819,-9.07,0,Let It Go
160.887,-7.386,2007,Assouf
92.685,-10.998,1982,Make That Money (Scrooge's Song) (Album Version)
76.549,-7.711,0,Les Rats
150.529,-5.344,2005,Esquilo não samba
90.035,-6.73,0,Vida
113.746,-5.437,2006,Reason
133.329,-10.174,0,Live At Fabbricaeuropa_ Florence 1
91.967,-6.609,0,Get Picked Up (Niyi Can't Mix Version 1)
64.988,-26.455,0,Argument
87.461,-9.444,0,Viola Lee
127.853,-12.898,0,Do Re Mi
187.44,-15.251,0,Standing Outside of Heaven
104.04,-4.521,2002,Blink Of An Eye (Alternative)
128.005,-5.77,0,Travel Writer
143.969,-11.019,2004,Camiño De Santiago
178.343,-11.619,0,Hawaï
192.068,-10.978,0,Sleepy F%#&in' D
98.501,-16.077,0,Teach Me Tonight (Album Version)
158.754,-14.274,1976,Out In The Woods
84.56,-10.432,2001,Hungry People
99.694,-5.533,2003,Krazy In Luv
130.939,-4.713,2009,22 (Vingt Deux) (Feat. Ours)
89.346,-10.486,0,The Man Machine (2009 Digital Remaster)
170.238,-6.253,0,Since I've Been Loving You
143.137,-12.535,1971,The Rock
95.002,-8.575,1997,Empty
93.03,-13.353,0,Cold_ Cold Heart
86.005,-3.97,1973,Tócale Las Palmas
100.53,-10.179,0,Metamorphosis
69.147,-22.34,0,Moonlight Boy
141.892,-7.627,0,Minuit sur terre
104.038,-5.388,2010,Nothin' On You [feat. Bruno Mars] (Album Version)
75.25,-16.69,0,Betty Et Tommy (Instrumental)
100.012,-5.044,2006,Sexy Ladies
94.916,-8.053,2002,You Are
135.799,-9.686,2003,Äi Jo
132.076,-7.46,0,Fotia Sta Savvatovrada (Live)
176.269,-11.812,1998,19th Nervous Breakdown
83.646,-8.039,1998,Why You Wanna Get Funky...
195.874,-7.106,1994,Balon Combo
141.609,-11.062,1975,Packed Up And Took My Mind
146.644,-9.821,1978,Stand Firm (2002 Digital Remaster)
116.125,-12.041,2005,Two Note Swivel (Unfinished Outtake)
139.103,-7.779,0,We Say No
184.012,-6.94,0,Dreaming
113.862,-5.762,0,Don Toribio
136.331,-4.019,2008,We Who Finish Last
130.022,-5.529,0,Gia
143.251,-4.058,2003,Jones From Indiana
119.897,-6.895,1994,Don't Want To Know (1999 Digital Remaster)
143.143,-12.5,2007,La Pierrade
141.78,-7.072,2000,Simon
65.658,-5.388,0,LFO [Original by LFO]
135.929,-14.374,0,Your Heart Can Sing
137.981,-9.152,0,Communication
90.64,-13.456,1998,Feel Like Blowing My Horn
161.991,-3.798,2002,Twelve Ounce (Album Version)
105.046,-11.487,0,Innsmouth Jewelry
89.99,-8.908,0,People with honour
85.163,-6.489,1999,The First Cut Is The Deepest
128.532,-9.237,0,Mr. Marshall
167.336,-15.089,1975,Where Have All The Clowns Gone
130.557,-27.942,0,Love Theme From Night Of Dark Shadows (unused Version)
199.028,-3.254,2004,so long_ astoria
98.401,-12.466,2007,Suicide
134.221,-9.959,1991,The Greeting Song (Album Version)
149.979,-7.098,0,Careless Whisper
105.98,-4.963,0,Famous Girl
97.875,-8.412,0,Retarded Army
138.494,-27.24,0,Trinity Definitely (Album Version)
94.753,-10.775,0,To Your Door
110.078,-6.806,0,Ai Bu Hui Yi Zhi Deng Ni
123.788,-12.083,1987,Contagious
117.141,-10.652,0,Seven Drunken Nights
117.003,-6.654,0,Kandiyohi
187.511,-8.036,0,Der Kleine Idiot
101.779,-10.235,1992,They Reminisce Over You (Single Version)
76.014,-6.479,0,Why
91.806,-12.82,1982,Nação
209.695,-4.219,2005,Meathead (Album Version) (Non-PA)
94.854,-8.796,0,Straight Coats
92.872,-8.096,0,Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle
88.47,-11.554,0,Talk
125.848,-18.044,0,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970)
150.068,-6.635,0,Skvoz' Tuman Vekov
100.138,-4.194,2010,In the Underworld
87.337,-7.759,0,Stop The World
109.54,-9.165,0,Dos Arbolitos (Ranchera)
109.373,-10.516,0,Madame Irma
126.641,-6.969,0,Down On The Street (False Start Take 2)
145.48,-7.344,2008,Get that Girl (Remix)
137.237,-8.031,1994,Reaching For The Best
117.125,-12.068,0,Mi Musica Es Para Ti
163.759,-18.095,0,Palm Springs Jump
97.325,-7.331,2004,These Words
186.848,-2.307,2001,Sympozium
154.076,-6.043,0,Fool
136.129,-5.233,2004,Whitfield
189.735,-6.681,1981,Stairway To Cleveland
92.643,-9.174,1993,Quiet Time
79.952,-10.351,1993,Your Prophetic Throne Of Ivory
122.887,-8.892,2005,Ripped Pants
161.895,-7.902,0,Don't Wait For Me
79.531,-10.26,0,It Hurts Me To My Heart
135.015,-7.321,2007,We Are One
64.905,-27.564,0,Introitus: Requiem: Agnus Dei
165.763,-6.782,1996,Guys Do It All The Time
85.199,-11.914,0,Mamma's Kitchen
76.814,-20.058,1979,Wave
104.492,-9.097,0,Do That There (Album Instrumental)
118.041,-8.22,1990,Better Ways
99.6,-12.177,0,Jingle Bells
136.69,-16.701,1981,Dub In Bed
168.814,-10.871,1999,All Night Long
108.407,-13.186,2008,Traveling Fast
88.479,-25.266,0,First Kiss
122.757,-8.33,2009,It's All In How You Look At It
162.944,-3.649,0,Contrary Mary  (LP Version)
141.052,-11.81,0,Miss Clara/Azusa Sue
129.993,-5.84,2005,Believe In Me (Clubb Mix)
77.39,-6.642,0,Miyela Afrika
96.714,-8.027,0,Eruption (Remastered Album Version)
194.107,-4.948,2004,Comfort Zone
119.729,-20.823,2007,Dead Hackers
103.431,-24.457,0,Ruby Don't Take Your Love To Town
99.87,-12.345,0,The Conversation
131.989,-9.424,2004,Now It's My Turn (Aqualite Mix)
93.203,-7.993,2003,Ich bin jung und brauche das Geld
90.545,-4.939,2002,Tengo Un Novio Tántriko
113.846,-3.807,1999,Two Hearts One Love
143.869,-15.506,0,The Rainbow Bridge
45.514,-14.302,2006,Vapour Fragments
145.077,-10.367,0,Slangen I Paradis
241.242,-20.243,0,M'En Vas A La Fontaine
147.941,-7.973,0,Sexo_ Pudor Y Lágrimas (Drum & Bass Mix)
129.169,-11.724,2009,A Fall Song
87.522,-8.061,0,Missing (Live in Europe)
119.657,-13.664,0,Angel Fire
116.484,-9.046,0,Brampton Boogaloo
90.216,-8.588,0,Standin In
121.967,-7.397,2009,Alive
125.804,-12.415,0,Single Again (Remix)
182.918,-14.152,1973,Sister Sue
87.003,-5.537,2002,Unsaveable (Album Version)
110.182,-12.692,2005,Let Men Burn Stars
115.476,-8.037,1981,Mathilda
87.644,-13.4,0,I Am A Pilgrim
93.003,-6.967,0,Ine Mono Ekloges
94.513,-8.149,0,DJ's & MC's
130.345,-6.61,1992,Monopoly On Sorrow
160.828,-10.285,0,Te Necesito
99.99,-7.882,2005,All In
163.855,-5.759,0,Das Guru
89.593,-6.08,0,I Will (Patitu)
51.477,-13.948,0,Ohe Nene
125.062,-3.828,2005,Bury Your Head (Acoustic)
116.714,-11.946,2006,Ouragan
80.169,-20.55,0,Wild Horse Road  (LP Version)
159.337,-9.113,1991,Step Up
123.759,-6.804,0,Disco Medley (Live At Houston Astrodome)
135.421,-12.908,1980,I'll See You Sunday
163.57,-5.104,2002,Come Home With Me
204.255,-12.541,0,Preaching Blues (Up Jumped The Devil) (1978 Version)
209.056,-16.611,1999,Pianolude
137.89,-7.956,0,Rudeboy Shuffling
124.218,-6.142,1997,You'll Never Know
126.036,-5.591,0,Who Killed Sparky?
97.343,-15.873,0,Punisher (Loefah's SE25 Remix)
189.972,-12.006,0,Release
97.874,-8.985,0,Amor Bonito
106.012,-15.081,0,Último Desejo
83.979,-7.341,0,Let Me
109.402,-5.073,2009,The Race
202.496,-14.528,1993,The Scarifice Ceremony
68.544,-1.651,2001,"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")"
87.999,-6.066,0,Ten Cities Is Not A European Tour
190.309,-7.347,0,Le type d'en face
164.024,-5.768,1995,Un Cachito De Ti
116.896,-6.8,2009,Blue Skies
109.107,-13.278,0,Samba De Una Nota So´
140.046,-10.027,0,Fighters (feat. Matthew Santos) (Amended Album Version)
143.14,-16.118,1971,What Should Be Done
116.784,-17.954,0,Military Man
108.584,-16.961,0,Gitana
155.521,-6.913,1991,Breaking Down The Walls Of Heartache
85.216,-13.192,0,He'll Have To Go
96.801,-20.779,0,In The Valley Of The Moon
109.346,-12.497,0,Baby Is Blue
106.229,-9.022,2000,Voodoo Punnany (Album Version)
126.006,-6.357,0,18 Carat Garbage
170.987,-12.575,0,Loving You
90.514,-7.357,0,"Born In Louisiana [with Clarence ""Gatemouth"" Brown] [Live]"
159.886,-6.145,1999,Make Me Believe
168.628,-10.115,2004,Naval War
75.085,-14.908,0,Let's Go To The Darkside Of The Moon (Piano Version)
124.094,-6.623,2006,What Do I Know
133.985,-5.914,2005,Free (Album Version)
141.925,-5.632,2008,What Is Light? Where Is Laughter? (Acoustic Version)
139.202,-3.984,0,Fallen (Album Version)
140.618,-1.983,2005,The Burden (Album Version)
180.017,-5.932,0,Watcha Gon Do?  (Explicit LP Version)
148.017,-11.531,0,No City - Instrumental
119.441,-11.737,1988,Some Enchanted Evening
104.131,-11.281,2005,Everytime It Rains
87.94,-30.285,1989,Away From The Sky
89.342,-8.813,1962,Tell Him
119.868,-5.33,0,Celebration (The Plan Album Version)
90.336,-17.528,0,Retrato Em Branco E Preto
123.295,-16.696,2002,Don't Give Up
107.245,-9.645,1993,Dhol Ton Bina
101.901,-4.779,0,Voy A Olvidarme
198.464,-3.217,2005,Ex Nihilo
127.677,-22.646,2005,From The Pain
126.341,-18.899,0,15º Off Cool (Album Version)
97.341,-9.912,0,Bloodshed
90.191,-10.488,2006,Sunday
112.918,-3.469,2002,Epiphany
128.656,-5.932,0,Cool Kid
92.526,-7.894,0,Io non ti invidio
103.068,-13.599,0,Imperial March
130.685,-7.042,0,Runaround (Live Version)
90.481,-17.455,0,Love And Wealth
134.012,-6.046,2007,Tengo Un Amor
96.171,-9.621,0,Bleeding Love
80.865,-7.004,2005,My FoFo  (Album Version - Amended)
99.777,-11.795,1968,Reunion
136.749,-23.109,0,Temple Bells
85.073,-11.38,0,The Island etc.
57.091,-7.736,1992,Ailleurs
133.12,-10.7,0,Whirlpool (LP Version)
139.711,-9.12,0,Surrender To Me
120.016,-6.726,2010,The Real Trick
118.077,-5.271,2007,Red Umbrella (Album Version)
54.316,-3.193,0,Grim Prospects (Harsh Remix)
217.13,-5.09,2003,Come Around (LP Version)
113.968,-11.166,0,Black & White
118.062,-12.53,0,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng
90.018,-5.642,2008,Bed's Too Big Without You
155.792,-16.892,0,O Morro (Live At El Matador_ San Francisco)
51.931,-19.07,2006,Lullaby For The Dead In Our Life
108.377,-3.696,0,Ompa Til Du Dör
184.591,-7.679,2003,Swing Life Away
127.555,-5.562,0,Yesss Lord...
66.529,-20.246,0,Cranford: Holbrook
143.973,-7.914,0,The drifter
148.929,-13.173,0,Something To Remember You By
102.662,-5.571,0,Zoned Out
123.871,-14.743,1999,Wave
167.278,-14.292,1991,Caution
127.506,-10.303,0,Change
130.008,-12.24,0,Mei Zi
113.069,-12.128,0,Du Er Venta I Himlen
160.251,-24.447,2007,Mothers Rastas
229.749,-13.291,0,Medley
100.339,-3.695,1995,Here Comes The Hotstepper
91.018,-6.818,2002,Can't Break a Dead Girl's Heart
119.788,-9.703,0,Far Away (Album Version)
72.74,-9.906,2005,Did You See Jackie Robinson Hit That Ball?
91.913,-3.414,1996,Hell On Earth (Front Lines)
163.789,-24.732,1990,Twilight
127.971,-6.013,0,Yo Quiero Saber
93.259,-5.769,2000,Chase
74.413,-11.51,0,More than War
164.983,-13.45,0,Antes Que Seja Tarde
125.19,-5.217,2007,Woo Hoo
93.991,-5.407,0,Chicken Fed
65.009,-4.177,2001,"mixture of noize (part two: ""walter sobchak"" - live extract)"
139.925,-10.955,1972,The Coldest Days Of My Life
166.011,-7.597,1995,When Heaven Falls
170.548,-9.691,2003,From Da Back
144.474,-5.211,0,Centrali termiche
113.761,-17.496,0,Purple Haze
114.057,-14.641,0,Pic & Run
126.039,-7.202,1990,Yo Yo Get Funky
97.115,-11.013,1991,Gotta Tell Somebody
71.065,-7.774,0,Launder_ Lather_ Swab & Shower
113.781,-11.927,1990,Grandbag's Funeral
203.773,-8.065,0,Clifton's Two Step
95.466,-10.117,1994,Ghetto Curse Words (Chopped&Screwed)
104.321,-17.635,0,Warten
141.423,-4.469,2003,Inhume
119.987,-4.561,0,Never Really Knew U
127.434,-10.271,2003,God's Will
89.13,-10.002,1960,Your One And Only (LP Version)
115.934,-10.216,0,I Want To Know You More
83.529,-12.297,1998,Excuse me
153.372,-14.234,0,Baby Doll
130.619,-6.037,1997,Co-Pilot (Album Version)
90.861,-6.846,2003,Lindas Africanas
102.134,-18.619,0,Here's to the Lonely
98.037,-11.437,1990,Give The People
68.055,-16.314,0,Lovin' Cup ( Remastered '97 Version )
116.486,-9.745,1975,Call On Me
162.609,-12.332,0,Tall Cool One
78.031,-16.456,0,Mamma pettenami
238.875,-4.621,0,Planxty Morgan Magan/ The Morning Dew
126.954,-11.432,0,You Gotta Be Movin'
155.264,-12.562,0,Anonymous Phone Call
132.903,-12.67,1966,Think
108.054,-14.519,2000,When I Was Drinking
162.653,-11.026,2000,Rave On (Live 1982)
122.875,-9.004,0,Eden
149.012,-7.0,0,Every Time I Look At You
96.064,-9.384,0,A Pretty Gal's Love
119.048,-7.694,1984,Banana Split Republic
120.736,-7.17,1997,Looking Back
78.571,-8.163,0,Prefiero Decir Adios
120.129,-5.661,2004,Grits Ain't Groceries
76.693,-11.733,1999,Love Letter
159.848,-15.783,1999,Yesterday
120.2,-6.258,2004,Gotta Pay (Produced by Oddisee)
94.939,-15.567,0,The Snows
136.993,-6.072,0,3
94.073,-8.256,1995,Katherine
120.234,-5.637,2007,Walpurgisnacht
107.329,-6.563,2002,Climate Control
102.055,-10.693,2003,Tema De Adrian
187.944,-5.65,0,Avisame
57.909,-10.403,1982,Windpower
167.48,-9.742,0,Zion Chant (Album Version)
107.983,-6.045,0,Suan Shu
85.319,-5.179,0,Cuerda viva
85.239,-7.483,2008,Catcher In The Rye
76.161,-14.883,0,Marta (Rambling Rose Of The Woods)
91.162,-9.833,2000,God You Are My God
137.277,-6.856,1986,Sk8 Tough
151.939,-6.668,2008,God Unchanging
142.066,-8.814,1969,Who Cares
125.418,-4.736,2003,The Spinward Marches
100.008,-10.448,0,Slow Love
98.07,-9.994,0,Decidete
201.566,-5.573,2005,Yell Out
110.47,-5.844,1989,All The Answers
139.826,-8.015,1980,Start!
96.627,-12.595,1995,Posters
132.136,-3.619,2004,O.R.P.
116.036,-5.59,0,Sanddollars
101.04,-10.316,0,Ninety Miles An Hour
160.938,-6.244,2005,Simple Livin' (Album Version)
159.083,-8.48,1995,Find Another Way
240.064,-8.298,0,Clavo Y Martillo
152.227,-13.102,2007,In Da House Skit
144.438,-15.799,1999,Loveless
131.01,-7.21,2000,Popcorn
183.619,-5.464,2005,Freiwild
173.903,-5.036,2005,Juno
64.796,-18.119,0,Bohemios: No quiero que sepa que aquí vengo yo (Gypsies: I don't want him to know that I am here)
111.217,-13.013,0,Father Time (Album Version)
172.221,-18.148,0,Main Title [Bodies_ Rest & Motion] (2006 Remastered LP Version)
86.903,-19.744,2005,Beneath an Evening Sky
157.699,-9.394,1991,South
130.001,-9.845,2006,When the Broken Hearted Love Again
33.009,-41.691,1981,Harmonic Necklace
124.152,-6.569,0,Sex Dance
93.161,-6.5,2008,What's Wrong
86.205,-7.633,0,Searching
93.749,-4.6,2002,Final Flash
126.103,-7.162,0,
129.974,-5.334,0,Celebration [Felguk Love Remix]
154.429,-17.725,0,Granada
76.74,-7.482,0,Xoanina
105.461,-7.376,0,Fefita
106.519,-6.147,2009,Fade Away
127.257,-6.748,0,She Can't Burn Me Now
170.038,-3.699,2006,O Brother
139.018,-8.525,0,The Special Two (Australian Version)
121.95,-7.385,0,Asha
88.471,-8.849,0,Soki Olingi Ngai
125.15,-24.729,1993,Colin Tries Standing
99.968,-4.201,0,Likua
131.648,-23.246,2007,The Dropsonde
132.513,-6.176,0,Tulsa Girl
104.006,-10.429,0,Il Tempo Non Torna Più
114.39,-6.029,2005,Gone
119.028,-9.363,1973,My Fault (LP Version)
148.555,-23.685,2004,Nomads Alive
137.33,-5.044,0,The Only Road (Album Version)
116.729,-15.582,0,Jimmie's Travellin' Blues
138.102,-13.084,1992,Memory In The Snow
148.661,-7.759,2005,Dave D. Blues (how To Make It Sting Like A Career) (Album Version)
150.059,-17.294,1994,My Baby Likes To Shuffle
130.019,-6.743,0,Mr. De's Theme
220.266,-13.974,0,Chere Duloone
115.221,-11.058,0,Un jour aux courses: Who's That Man
93.0,-4.192,2004,You Know What They Do To Guys Like Us In Prison (Album Version)
143.913,-3.59,0,Plan 9 From Outer Space (Album Version)
115.115,-4.431,2007,The Darker Side
115.656,-9.516,1993,Why Do We Do?
112.958,-6.691,0,Memphis Til' Monday
112.213,-8.931,0,On The Fast Track
141.117,-16.28,0,Zodiac
68.0,-7.319,2006,And The Beat Goes Om
110.975,-14.932,0,Yan Chin
101.327,-9.193,0,Drop Low
135.121,-7.753,0,Dans un grand mur
85.356,-12.53,0,Halleluja
144.591,-17.369,0,It Never Happened To Me
112.149,-6.436,1999,Fever Dream
183.698,-8.128,2003,Zeit für Streit
137.45,-10.964,0,See You Later Alligator
123.745,-14.544,0,Love Makin' Mama (Take 2)
87.636,-3.887,0,Simple Plan
217.327,-13.526,0,Don't Break My Heart
199.497,-3.233,0,Johnny_ I Hardly Knew Ya
76.965,-21.161,0,Platoon - Theme
101.527,-8.549,0,The Paper Remix
159.825,-11.998,0,Chamamé crudo
97.233,-6.503,2006,Feeling Blue
130.019,-7.38,0,Atom x
141.438,-7.322,1998,Glory Bound (LP Version)
87.559,-27.754,0,Letter from Home
138.356,-10.918,2001,Out Deh
112.427,-5.419,2006,You Live_ You Die
87.853,-10.721,0,Glee Club
86.668,-9.014,0,3 Spirit
123.149,-7.111,0,Cierro Mis Ojos
119.91,-2.911,0,Supervisor (Instrumental) (edition Tromo/Rückbank)
120.674,-10.409,0,Rollin' And Tumblin'
116.04,-13.488,0,An Plas'ay
93.658,-6.351,0,Love Unlimited (Remix) (Explicit)
122.651,-18.36,0,Keiki Slack Key (Instrumental)
53.766,-23.576,0,Guillaume Tell_ Acte II (1988 Digital Remaster): Ils s'éloignent enfin....Sombre forêt
90.002,-13.548,0,Eastern Magic
141.394,-11.324,1993,Belleza Pasajera
96.019,-15.631,1995,Precious Lord
80.182,-17.001,1992,An Old Fashioned Christmas
128.599,-7.22,0,The Story Of My Life
86.066,-21.429,0,For Abai and Togshan
112.176,-23.129,0,Gentle; the Night (from And the Stars Go With You)
90.653,-10.958,1991,Towin' The Line
189.534,-12.8,0,En Souplesse
140.269,-9.008,2005,Roger Milla
107.485,-5.511,2003,Sky Inferno
101.143,-8.814,1994,Consume (LP Version)
104.978,-7.184,0,O Raaje
124.057,-8.644,0,Esta Muy Claro
136.13,-10.507,0,Things Could Turn Around
